customer_id,price_sensitivity,quality_expectations,travel_frequency,avg_spend_per_night,avg_nights_stay,avg_lead_time,cancellation_rate,avg_overall_rating,Cluster,Segment_Name
CUST-000227,0.232,0.824,9,454.3766666666667,5.0,67.33333333333333,0.0,3.75,0,"Happy VIP (High Spend, High Sat)"
CUST-000228,0.916,0.286,5,105.14,1.0,61.0,0.0,3.75,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000229,0.559,0.588,2,183.13,2.6666666666666665,77.66666666666667,0.0,3.6666666666666665,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000230,0.905,0.213,3,132.24,1.5,39.0,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000231,0.478,0.553,6,143.305,3.0,44.75,0.0,3.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000232,0.94,0.371,4,138.97,2.0,24.0,0.0,4.2,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000233,0.23,0.805,11,370.67,6.0,84.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-000234,0.255,0.9,10,526.025,7.0,78.5,0.0,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-000235,0.299,0.813,6,436.365,5.25,80.5,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-000236,0.421,0.589,3,207.7575,2.5,62.25,0.25,3.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000237,0.714,0.349,2,148.03125,1.375,34.125,0.25,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000238,0.417,0.621,3,163.675,2.5,38.5,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000239,0.817,0.434,5,113.2525,1.25,16.25,0.5,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000240,0.554,0.565,6,229.31333333333336,3.0,55.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000241,0.715,0.439,3,112.50142857142858,2.4285714285714284,18.142857142857142,0.2857142857142857,3.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000242,0.623,0.529,5,137.635,3.5,79.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000243,0.518,0.614,3,182.79,2.0,78.33333333333333,0.0,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000244,0.587,0.633,7,130.60500000000002,3.5,41.0,0.0,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000245,0.935,0.323,3,125.74,1.0,1.0,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000246,0.872,0.395,4,148.255,2.25,21.75,0.0,3.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000247,0.426,0.792,9,205.61,3.0,109.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-000248,0.572,0.541,4,125.175,2.0,57.0,0.5,3.6666666666666665,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000249,0.858,0.29,3,123.52333333333333,2.0,15.0,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000251,0.567,0.59,5,172.19400000000002,2.4,59.8,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000252,0.481,0.542,8,147.78,3.0,58.0,0.0,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000253,0.114,0.897,7,427.2266666666667,1.6666666666666667,77.33333333333333,0.0,3.0,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-000254,0.658,0.681,6,209.07666666666668,3.3333333333333335,70.66666666666667,0.0,3.3333333333333335,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000255,0.321,0.699,14,298.8666666666666,6.0,83.0,0.0,3.6666666666666665,0,"Happy VIP (High Spend, High Sat)"
CUST-000256,0.296,0.886,8,306.0566666666667,7.333333333333333,69.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-000257,0.419,0.667,10,296.04999999999995,5.0,69.5,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-000258,0.433,0.549,4,197.085,1.0,66.0,0.0,3.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000259,0.416,0.501,6,122.375,1.5,51.5,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000260,0.341,0.728,8,406.615,4.5,86.0,0.0,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-000261,0.2,0.94,9,388.72,6.0,44.0,0.0,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-000262,0.138,0.947,9,453.14,5.0,77.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-000263,0.769,0.248,5,132.68400000000003,2.0,23.2,0.0,4.2,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000264,0.585,0.511,5,206.59,2.3333333333333335,63.333333333333336,0.0,3.6666666666666665,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000265,0.448,0.785,9,333.3828571428571,5.428571428571429,63.714285714285715,0.0,3.75,0,"Happy VIP (High Spend, High Sat)"
CUST-000266,0.88,0.348,4,109.48,2.0,28.0,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000267,0.165,0.77,7,425.105,7.5,64.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-000269,0.814,0.249,3,135.65666666666667,1.3333333333333333,23.333333333333332,0.0,4.5,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000270,0.715,0.234,4,152.625,1.5,35.0,0.0,4.333333333333333,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000271,0.651,0.658,6,182.59333333333333,3.6666666666666665,66.0,0.0,3.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000272,0.722,0.414,5,196.4475,1.25,6.75,0.25,3.6666666666666665,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000273,0.246,0.897,10,393.5,6.333333333333333,89.33333333333333,0.0,3.6666666666666665,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-000274,0.48,0.684,14,355.25,3.75,72.25,0.5,3.6666666666666665,0,"Happy VIP (High Spend, High Sat)"
CUST-000275,0.46,0.764,14,478.005,5.5,67.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-000276,0.459,0.63,4,175.38,3.6666666666666665,70.33333333333333,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000277,0.449,0.605,10,469.35666666666674,2.6666666666666665,51.333333333333336,0.0,3.0,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-000278,0.441,0.6,8,228.73333333333335,7.0,73.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-000279,0.154,0.939,10,441.37,5.0,57.0,0.0,3.0,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-000280,0.111,0.939,9,377.4375,6.5,65.5,0.0,3.0,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-000281,0.108,0.823,7,267.28499999999997,4.5,65.5,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-000282,0.123,0.846,12,308.21999999999997,5.666666666666667,67.5,0.0,3.25,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-000283,0.48,0.701,13,403.644,6.6,69.6,0.0,3.75,0,"Happy VIP (High Spend, High Sat)"
CUST-000284,0.505,0.525,6,168.79,3.0,44.0,0.0,3.6666666666666665,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000285,0.535,0.639,6,151.78,1.5,27.5,0.0,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000286,0.724,0.558,2,207.1825,3.25,76.5,0.0,3.6,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000287,0.919,0.33,3,203.13,2.0,34.0,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000288,0.189,0.879,12,417.3071428571429,4.428571428571429,92.57142857142857,0.0,3.6666666666666665,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-000289,0.369,0.729,15,467.445,6.333333333333333,61.5,0.16666666666666666,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-000290,0.725,0.561,4,176.19333333333336,2.5,69.66666666666667,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000291,0.43,0.557,8,207.26,2.0,34.0,0.0,3.3333333333333335,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000292,0.544,0.642,3,156.865,3.5,72.75,0.0,3.8333333333333335,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000293,0.363,0.625,13,407.8233333333333,4.333333333333333,94.33333333333333,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-000294,0.19,0.945,9,414.725,6.0,97.0,0.0,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-000295,0.49,0.786,12,356.338,5.4,52.2,0.2,3.8333333333333335,0,"Happy VIP (High Spend, High Sat)"
CUST-000296,0.942,0.389,5,159.84,2.0,27.5,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000297,0.246,0.93,6,366.8,2.0,90.0,0.0,3.0,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-000298,0.555,0.571,6,155.315,2.0,78.5,0.5,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000299,0.453,0.639,14,387.04,5.0,60.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-000300,0.851,0.328,3,128.54666666666665,2.6666666666666665,11.666666666666666,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000301,0.474,0.575,7,201.54,2.0,44.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000302,0.922,0.385,5,125.19,1.5,33.25,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000303,0.428,0.617,7,222.4525,1.75,56.75,0.0,3.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000304,0.74,0.651,5,243.04333333333332,4.0,79.0,0.0,3.75,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000305,0.442,0.751,12,394.752,6.6,74.0,0.0,3.75,0,"Happy VIP (High Spend, High Sat)"
CUST-000306,0.707,0.667,3,231.53000000000003,2.6,66.6,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000307,0.331,0.66,12,504.48,3.3333333333333335,67.33333333333333,0.0,3.6666666666666665,0,"Happy VIP (High Spend, High Sat)"
CUST-000308,0.727,0.629,2,234.24333333333334,3.0,62.333333333333336,0.0,3.3333333333333335,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000309,0.216,0.863,11,411.01800000000003,6.4,73.2,0.0,3.6,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-000310,0.247,0.754,8,341.3966666666667,3.6666666666666665,69.0,0.0,3.75,0,"Happy VIP (High Spend, High Sat)"
CUST-000311,0.427,0.533,3,161.68333333333334,2.0,52.333333333333336,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000313,0.707,0.637,2,239.3066666666667,3.0,67.66666666666667,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000314,0.265,0.753,9,370.635,6.5,87.25,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-000315,0.133,0.794,9,436.24399999999997,5.4,62.4,0.0,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-000316,0.729,0.233,4,102.095,1.0,28.5,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000317,0.478,0.72,8,381.29999999999995,5.5,72.5,0.0,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-000318,0.714,0.528,2,172.11,3.0,84.0,0.0,3.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000319,0.457,0.616,11,374.0975,3.25,60.75,0.0,4.5,0,"Happy VIP (High Spend, High Sat)"
CUST-000320,0.665,0.619,2,202.76666666666665,3.6666666666666665,47.666666666666664,0.3333333333333333,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000321,0.251,0.906,7,381.65,4.0,119.0,0.0,3.3333333333333335,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-000322,0.129,0.899,7,310.072,6.6,65.6,0.2,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-000323,0.653,0.601,6,126.74,3.0,70.0,0.0,3.8,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000324,0.593,0.534,4,139.29,2.0,48.0,0.0,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000325,0.619,0.64,3,218.26666666666665,3.0,64.0,0.0,3.6,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000326,0.806,0.329,2,95.795,2.0,29.5,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000327,0.427,0.652,3,209.1675,1.75,55.0,0.25,3.6,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000328,0.596,0.591,3,174.61,2.5,59.0,0.0,3.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000329,0.714,0.538,4,226.625,1.5,58.0,0.0,3.6666666666666665,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000330,0.669,0.634,2,281.25,5.0,66.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000331,0.439,0.796,9,404.135,1.0,56.5,0.0,3.0,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-000333,0.878,0.345,5,163.824,1.8,19.0,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000334,0.851,0.301,2,95.91499999999999,1.5,36.5,0.0,4.285714285714286,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000335,0.499,0.626,3,174.95,2.0,71.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000336,0.743,0.577,2,129.385,3.0,57.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000337,0.259,0.79,10,367.48,6.5,87.5,0.0,3.7142857142857144,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-000338,0.408,0.604,14,380.645,3.5,67.0,0.0,3.8,0,"Happy VIP (High Spend, High Sat)"
CUST-000339,0.475,0.592,8,247.42999999999998,2.6666666666666665,30.666666666666668,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000340,0.427,0.643,8,254.46333333333334,1.6666666666666667,48.333333333333336,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000341,0.471,0.701,13,526.835,4.5,64.0,0.0,3.6,0,"Happy VIP (High Spend, High Sat)"
CUST-000342,0.106,0.759,12,332.83750000000003,5.75,78.5,0.0,3.6666666666666665,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-000343,0.476,0.586,8,167.45000000000002,2.3333333333333335,40.666666666666664,0.0,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000344,0.53,0.619,3,264.284,3.0,60.4,0.2,3.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000346,0.847,0.446,2,135.48000000000002,2.0,22.0,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000347,0.235,0.817,7,532.75,7.5,57.5,0.0,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-000348,0.294,0.79,12,364.595,6.0,66.5,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-000349,0.766,0.274,2,145.67333333333332,1.5,13.833333333333334,0.16666666666666666,4.5,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000350,0.355,0.713,9,412.45,6.75,70.75,0.0,3.75,0,"Happy VIP (High Spend, High Sat)"
CUST-000351,0.36,0.733,15,403.655,6.75,65.25,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-000352,0.426,0.703,12,278.53999999999996,5.0,72.0,0.0,3.857142857142857,0,"Happy VIP (High Spend, High Sat)"
CUST-000353,0.562,0.671,7,153.38,4.666666666666667,36.666666666666664,0.0,3.4285714285714284,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000356,0.52,0.581,5,152.88,3.0,57.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000357,0.748,0.584,3,188.8775,2.0,84.0,0.0,3.75,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000358,0.561,0.632,3,154.685,2.1666666666666665,46.0,0.0,3.6666666666666665,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000359,0.417,0.62,5,203.534,2.0,37.2,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000360,0.71,0.669,6,155.09666666666666,4.0,79.0,0.0,3.25,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000361,0.721,0.548,6,252.35,3.0,87.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000362,0.449,0.787,12,422.4633333333333,3.6666666666666665,84.33333333333333,0.0,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-000363,0.916,0.214,4,150.065,1.0,23.0,0.0,4.333333333333333,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000364,0.237,0.943,9,388.382,8.4,73.6,0.0,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-000365,0.505,0.693,3,365.95,3.0,39.0,0.0,3.6666666666666665,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000366,0.462,0.692,7,191.21333333333334,3.1666666666666665,39.833333333333336,0.0,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000367,0.597,0.682,4,257.2166666666667,4.333333333333333,65.33333333333333,0.0,3.6666666666666665,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000368,0.689,0.559,4,190.55,4.0,64.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000369,0.569,0.516,4,248.19,3.0,58.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000370,0.464,0.765,14,368.35249999999996,6.5,62.75,0.0,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-000371,0.21,0.815,11,281.7633333333333,5.0,66.33333333333333,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-000372,0.327,0.68,9,453.1,4.5,77.0,0.0,4.5,0,"Happy VIP (High Spend, High Sat)"
CUST-000373,0.678,0.654,4,229.98599999999996,3.0,77.8,0.2,3.6666666666666665,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000374,0.684,0.552,3,176.29,3.6666666666666665,73.33333333333333,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000375,0.436,0.675,3,264.4433333333333,1.3333333333333333,31.333333333333332,0.0,3.3333333333333335,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000376,0.662,0.625,4,230.85,3.0,50.0,0.0,3.8,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000377,0.424,0.72,9,532.15,4.0,54.5,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-000378,0.809,0.43,3,135.10333333333332,2.0,15.333333333333334,0.3333333333333333,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000379,0.715,0.656,5,137.28666666666666,3.3333333333333335,69.33333333333333,0.0,3.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000380,0.949,0.271,3,135.91666666666666,1.6666666666666667,25.0,0.3333333333333333,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000381,0.565,0.624,2,279.96666666666664,1.3333333333333333,63.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000382,0.718,0.695,5,121.8,1.0,80.0,0.0,3.6,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000383,0.415,0.611,5,237.07833333333335,2.8333333333333335,32.166666666666664,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000384,0.293,0.87,10,317.445,7.0,65.5,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-000385,0.379,0.674,12,576.4366666666666,3.6666666666666665,76.66666666666667,0.0,3.6666666666666665,0,"Happy VIP (High Spend, High Sat)"
CUST-000386,0.733,0.676,3,219.61,3.0,67.0,0.0,3.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000387,0.109,0.776,9,420.46000000000004,7.5,73.5,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-000388,0.566,0.666,3,200.02166666666668,3.0,75.16666666666667,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000389,0.823,0.438,5,166.934,1.6,20.6,0.0,3.6666666666666665,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000390,0.111,0.787,9,260.755,5.5,90.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-000391,0.585,0.508,6,207.75,2.0,63.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000392,0.88,0.237,3,105.49,2.5,23.0,0.0,3.857142857142857,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000393,0.706,0.613,6,200.86,4.0,72.0,0.0,3.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000394,0.93,0.262,2,112.18,1.0,41.666666666666664,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000395,0.67,0.579,3,219.63285714285715,2.142857142857143,53.285714285714285,0.2857142857142857,3.6,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000396,0.908,0.365,2,150.29,2.0,0.0,0.0,3.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000397,0.664,0.69,3,268.71,3.0,50.0,0.0,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000398,0.571,0.66,2,258.66999999999996,2.0,72.5,0.0,3.6666666666666665,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000399,0.348,0.754,10,453.815,4.25,87.0,0.25,3.6,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-000400,0.771,0.388,5,145.65,1.5,39.0,0.5,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000402,0.619,0.613,6,200.67333333333332,2.6666666666666665,71.0,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000403,0.385,0.608,10,404.42,2.0,75.0,0.0,3.0,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-000404,0.229,0.767,8,349.92,6.666666666666667,90.16666666666667,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-000405,0.537,0.56,7,174.28666666666666,1.6666666666666667,48.0,0.0,3.6666666666666665,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000406,0.403,0.702,13,465.24,4.5,61.0,0.16666666666666666,3.75,0,"Happy VIP (High Spend, High Sat)"
CUST-000407,0.892,0.204,5,152.25,1.5,30.5,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000408,0.719,0.56,6,261.7775,2.25,53.5,0.0,3.8,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000409,0.284,0.912,12,502.42,8.5,82.0,0.0,3.7,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-000410,0.304,0.679,14,410.8825,7.5,60.75,0.0,4.5,0,"Happy VIP (High Spend, High Sat)"
CUST-000411,0.549,0.645,8,182.51,8.5,58.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-000412,0.318,0.627,8,356.805,3.0,47.0,0.0,4.333333333333333,0,"Happy VIP (High Spend, High Sat)"
CUST-000413,0.329,0.648,9,328.8766666666667,4.666666666666667,58.0,0.0,3.8333333333333335,0,"Happy VIP (High Spend, High Sat)"
CUST-000414,0.13,0.834,9,393.805,5.666666666666667,70.66666666666667,0.0,3.75,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-000415,0.812,0.261,2,144.185,1.0,28.5,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000416,0.526,0.643,3,200.76,3.0,28.0,0.0,3.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000417,0.828,0.381,3,111.27,1.0,24.5,0.0,3.6666666666666665,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000418,0.184,0.813,9,383.4,8.0,62.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-000420,0.758,0.255,5,183.03833333333333,1.6666666666666667,19.666666666666668,0.0,4.333333333333333,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000421,0.545,0.578,6,222.005,3.5,51.0,0.0,3.3333333333333335,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000422,0.156,0.9,7,445.745,6.5,89.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-000423,0.898,0.436,2,105.82,2.0,20.0,0.0,3.3333333333333335,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000424,0.765,0.369,2,145.64,1.25,13.25,0.25,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000425,0.528,0.545,4,238.3175,2.0,73.5,0.25,3.5,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000426,0.411,0.779,8,428.09800000000007,4.4,69.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-000427,0.56,0.693,7,240.552,2.6,33.4,0.0,3.75,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000428,0.333,0.624,15,318.41,6.0,43.0,0.0,3.6666666666666665,0,"Happy VIP (High Spend, High Sat)"
CUST-000429,0.918,0.239,3,119.03,1.25,19.75,0.0,4.0,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000430,0.454,0.601,10,168.58333333333334,5.333333333333333,76.0,0.0,3.625,0,"Happy VIP (High Spend, High Sat)"
CUST-000431,0.443,0.683,11,369.5728571428571,6.428571428571429,81.14285714285714,0.14285714285714285,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-000432,0.183,0.832,6,363.49,10.0,75.0,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-000433,0.702,0.402,5,152.445,2.0,42.75,0.0,3.6666666666666665,2,"Budget Explorer (Low Spend, Good Sat)"
CUST-000435,0.436,0.711,8,436.2857142857143,5.571428571428571,61.57142857142857,0.0,3.6666666666666665,0,"Happy VIP (High Spend, High Sat)"
CUST-000436,0.422,0.629,13,511.90500000000003,5.0,65.0,0.0,3.3333333333333335,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-000437,0.139,0.81,10,505.68,5.0,89.66666666666667,0.0,3.5,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-000439,0.148,0.905,11,638.02,7.0,89.0,0.0,3.3333333333333335,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-000440,0.565,0.601,5,126.35000000000001,2.3333333333333335,69.33333333333333,0.0,4.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000441,0.101,0.818,8,435.34,6.0,68.0,0.0,3.8333333333333335,0,"Happy VIP (High Spend, High Sat)"
CUST-000442,0.557,0.643,3,159.57,2.0,35.0,0.0,3.0,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000443,0.139,0.906,12,333.74333333333334,8.333333333333334,95.66666666666667,0.0,3.75,3,"At-Risk VIP (High Spend, Low Sat)"
CUST-000444,0.412,0.678,8,347.595,1.5,48.5,0.0,3.75,1,"Standard Guest (Mid Spend, Mid Sat)"
CUST-000445,0.404,0.679,15,372.9466666666667,5.666666666666667,77.33333333333333,0.0,4.0,0,"Happy VIP (High Spend, High Sat)"
CUST-000446,0.604,0.533,3,202.77833333333334,2.6666666666666665,65.5,0.0,3.3333333333333335,1,"Standard Guest (Mid Spend, Mid Sat)"
